user_id,signup_date,platform,acquisition_channel,country,plan
104963,2026-07-24,Mobile,Content,UK,Free
104964,2026-08-30,Mobile,Organic,India,Free
104965,2026-08-30,Mobile,Organic,Australia,Free
104966,2026-07-22,Desktop,Organic,Canada,Free
104967,2026-07-03,Mobile,Paid Search,India,Pro Trial
104968,2026-07-29,Desktop,Referral,UK,Free
104969,2026-07-29,Mobile,Paid Search,US,Free
104970,2026-08-01,Desktop,Organic,Canada,Free
104971,2026-07-30,Desktop,Referral,US,Free
104972,2026-07-19,Desktop,Paid Search,India,Pro Trial
104973,2026-07-07,Mobile,Referral,UK,Free
104974,2026-07-08,Mobile,Referral,US,Free
104975,2026-07-25,Desktop,Content,India,Free
104976,2026-07-12,Mobile,Organic,India,Free
104977,2026-08-08,Mobile,Organic,Canada,Free
104978,2026-07-02,Mobile,Paid Search,Canada,Pro Trial
104979,2026-08-03,Desktop,Organic,India,Free
104980,2026-08-13,Desktop,Organic,Canada,Free
104981,2026-09-07,Desktop,Content,India,Free
104982,2026-07-11,Mobile,Referral,India,Pro Trial
104983,2026-08-11,Mobile,Organic,India,Free
104984,2026-08-24,Mobile,Referral,UK,Free
104985,2026-09-07,Mobile,Referral,India,Free
104986,2026-07-28,Desktop,Paid Search,UK,Pro Trial
104987,2026-07-08,Mobile,Paid Social,US,Pro Trial
104988,2026-08-09,Desktop,Organic,India,Free
104989,2026-08-17,Desktop,Organic,Australia,Free
104990,2026-09-01,Mobile,Paid Search,Australia,Free
104991,2026-08-21,Mobile,Content,Australia,Free
104992,2026-08-16,Mobile,Paid Social,Canada,Free
104993,2026-08-28,Mobile,Organic,India,Free
104994,2026-08-10,Desktop,Paid Search,India,Free
104995,2026-08-20,Mobile,Referral,US,Free
104996,2026-08-09,Mobile,Paid Search,US,Pro Trial
104997,2026-07-05,Desktop,Paid Social,India,Free
104998,2026-08-12,Mobile,Paid Search,India,Free
104999,2026-08-12,Desktop,Referral,India,Free
105000,2026-07-26,Mobile,Referral,UK,Free
105001,2026-07-29,Mobile,Paid Search,India,Free
105002,2026-07-02,Mobile,Paid Social,India,Free
105003,2026-08-29,Mobile,Organic,India,Free
105004,2026-08-27,Desktop,Content,India,Free
105005,2026-08-13,Mobile,Paid Social,Canada,Free
105006,2026-08-11,Desktop,Paid Social,UK,Free
105007,2026-08-04,Desktop,Referral,Australia,Free
105008,2026-08-07,Mobile,Organic,India,Free
105009,2026-08-11,Desktop,Paid Social,UK,Free
105010,2026-08-07,Mobile,Organic,India,Free
105011,2026-07-06,Desktop,Paid Social,India,Free
105012,2026-08-04,Mobile,Referral,India,Free
105013,2026-07-26,Desktop,Organic,India,Pro Trial
105014,2026-07-26,Desktop,Paid Search,India,Free
105015,2026-08-20,Mobile,Paid Search,Canada,Free
105016,2026-07-18,Mobile,Organic,India,Free
105017,2026-08-04,Mobile,Paid Social,US,Free
105018,2026-08-13,Mobile,Content,Canada,Free
105019,2026-08-07,Mobile,Organic,India,Free
105020,2026-07-01,Desktop,Paid Social,India,Free
105021,2026-09-07,Mobile,Organic,Canada,Free
105022,2026-08-11,Desktop,Referral,US,Pro Trial
105023,2026-07-29,Desktop,Organic,UK,Free
105024,2026-08-01,Desktop,Content,US,Free
105025,2026-07-28,Desktop,Referral,US,Pro Trial
105026,2026-07-17,Mobile,Paid Search,India,Pro Trial
105027,2026-08-17,Mobile,Content,Canada,Free
105028,2026-07-23,Mobile,Organic,Australia,Free
105029,2026-07-24,Mobile,Paid Social,UK,Free
105030,2026-08-07,Desktop,Organic,India,Free
105031,2026-07-10,Mobile,Organic,Canada,Pro Trial
105032,2026-07-14,Mobile,Organic,US,Free
105033,2026-08-26,Desktop,Content,Australia,Pro Trial
105034,2026-08-30,Desktop,Paid Search,India,Free
105035,2026-07-20,Desktop,Referral,US,Pro Trial
105036,2026-07-26,Mobile,Organic,India,Pro Trial
105037,2026-07-07,Mobile,Organic,India,Pro Trial
105038,2026-07-27,Desktop,Paid Search,Australia,Free
105039,2026-09-02,Desktop,Paid Search,India,Pro Trial
105040,2026-08-05,Mobile,Organic,India,Free
105041,2026-07-30,Desktop,Paid Search,US,Free
105042,2026-07-19,Mobile,Organic,India,Pro Trial
105043,2026-08-13,Mobile,Content,India,Free
105044,2026-07-30,Mobile,Organic,India,Free
105045,2026-08-21,Mobile,Referral,India,Free
105046,2026-07-22,Desktop,Content,Australia,Free
105047,2026-08-30,Mobile,Content,US,Pro Trial
105048,2026-07-16,Mobile,Organic,India,Pro Trial
105049,2026-07-01,Mobile,Paid Search,India,Free
105050,2026-08-17,Desktop,Organic,US,Free
105051,2026-07-20,Mobile,Paid Search,Australia,Free
105052,2026-09-02,Mobile,Organic,US,Free
105053,2026-08-07,Mobile,Paid Social,India,Free
105054,2026-07-18,Mobile,Organic,US,Free
105055,2026-07-05,Mobile,Referral,US,Pro Trial
105056,2026-08-17,Mobile,Content,India,Free
105057,2026-09-04,Mobile,Organic,Canada,Free
105058,2026-07-29,Mobile,Referral,US,Free
105059,2026-09-01,Desktop,Referral,US,Free
105060,2026-07-17,Mobile,Content,Canada,Free
105061,2026-08-17,Desktop,Organic,UK,Free
105062,2026-08-28,Desktop,Paid Search,India,Pro Trial
105063,2026-08-11,Desktop,Paid Social,India,Free
105064,2026-08-23,Desktop,Paid Search,UK,Free
105065,2026-07-28,Mobile,Organic,US,Free
105066,2026-07-27,Mobile,Paid Search,India,Free
105067,2026-09-06,Desktop,Referral,India,Free
105068,2026-07-29,Mobile,Referral,India,Free
105069,2026-07-27,Mobile,Organic,US,Free
105070,2026-07-06,Mobile,Organic,India,Free
105071,2026-08-26,Mobile,Organic,India,Free
105072,2026-08-13,Mobile,Organic,US,Pro Trial
105073,2026-08-09,Mobile,Paid Social,US,Free
105074,2026-07-19,Desktop,Referral,Canada,Pro Trial
105075,2026-08-06,Desktop,Organic,Canada,Pro Trial
105076,2026-07-19,Desktop,Paid Social,India,Free
105077,2026-07-17,Mobile,Referral,Canada,Free
105078,2026-07-31,Mobile,Content,Canada,Pro Trial
105079,2026-07-18,Desktop,Paid Search,US,Free
105080,2026-07-23,Mobile,Paid Search,UK,Free
105081,2026-07-18,Mobile,Content,Australia,Pro Trial
105082,2026-08-15,Desktop,Organic,Canada,Pro Trial
105083,2026-08-26,Desktop,Referral,India,Free
105084,2026-08-25,Desktop,Organic,India,Free
105085,2026-08-11,Desktop,Organic,India,Pro Trial
105086,2026-08-06,Mobile,Referral,India,Free
105087,2026-09-01,Mobile,Organic,US,Free
105088,2026-08-01,Desktop,Organic,Canada,Free
105089,2026-07-27,Mobile,Referral,India,Free
105090,2026-07-15,Mobile,Paid Search,India,Free
105091,2026-07-21,Desktop,Content,US,Free
105092,2026-07-24,Mobile,Organic,India,Pro Trial
105093,2026-07-20,Mobile,Organic,Australia,Free
105094,2026-08-15,Mobile,Referral,India,Free
105095,2026-07-28,Mobile,Referral,India,Free
105096,2026-08-30,Desktop,Organic,Canada,Pro Trial
105097,2026-08-14,Desktop,Organic,Canada,Free
105098,2026-07-18,Mobile,Paid Search,UK,Free
105099,2026-08-30,Desktop,Paid Search,India,Free
105100,2026-07-25,Desktop,Organic,India,Free
105101,2026-07-28,Mobile,Organic,India,Free
105102,2026-07-02,Mobile,Paid Search,India,Free
105103,2026-08-30,Desktop,Organic,US,Free
105104,2026-08-31,Desktop,Organic,US,Free
105105,2026-07-08,Desktop,Paid Search,UK,Free
105106,2026-09-03,Mobile,Referral,Australia,Free
105107,2026-07-16,Desktop,Organic,India,Free
105108,2026-09-03,Desktop,Referral,Canada,Free
105109,2026-08-29,Desktop,Paid Social,India,Free
105110,2026-07-03,Desktop,Paid Search,India,Free
105111,2026-08-17,Mobile,Paid Social,India,Pro Trial
105112,2026-08-16,Desktop,Organic,India,Free
105113,2026-08-25,Mobile,Paid Social,UK,Free
105114,2026-08-27,Mobile,Organic,Canada,Free
105115,2026-07-21,Desktop,Paid Search,India,Free
105116,2026-08-22,Mobile,Referral,India,Free
105117,2026-08-23,Mobile,Referral,US,Free
105118,2026-07-19,Desktop,Paid Search,India,Free
105119,2026-09-02,Desktop,Organic,US,Free
105120,2026-08-21,Mobile,Paid Search,India,Pro Trial
105121,2026-07-16,Mobile,Referral,Canada,Free
105122,2026-08-21,Mobile,Paid Search,India,Pro Trial
105123,2026-07-20,Mobile,Content,Canada,Free
105124,2026-08-16,Mobile,Referral,India,Free
105125,2026-08-24,Desktop,Paid Social,India,Pro Trial
105126,2026-08-15,Mobile,Paid Search,Australia,Free
105127,2026-08-06,Desktop,Content,UK,Free
105128,2026-07-23,Mobile,Referral,India,Free
105129,2026-07-02,Mobile,Referral,India,Free
105130,2026-07-04,Mobile,Organic,US,Free
105131,2026-07-27,Mobile,Referral,India,Free
105132,2026-09-02,Desktop,Referral,US,Free
105133,2026-07-02,Mobile,Referral,India,Free
105134,2026-08-07,Mobile,Referral,India,Free
105135,2026-08-07,Desktop,Organic,UK,Pro Trial
105136,2026-09-02,Desktop,Paid Social,India,Free
105137,2026-08-16,Mobile,Organic,India,Free
105138,2026-08-07,Mobile,Organic,India,Free
105139,2026-07-20,Mobile,Paid Social,India,Pro Trial
105140,2026-07-14,Desktop,Organic,India,Pro Trial
105141,2026-09-03,Desktop,Paid Search,India,Pro Trial
105142,2026-08-08,Desktop,Organic,US,Free
105143,2026-08-15,Desktop,Organic,India,Free
105144,2026-09-06,Mobile,Paid Social,Canada,Free
105145,2026-08-10,Mobile,Paid Search,US,Free
105146,2026-08-08,Desktop,Organic,Australia,Free
105147,2026-09-02,Mobile,Referral,US,Free
105148,2026-07-31,Desktop,Referral,India,Free
105149,2026-07-13,Mobile,Paid Social,Canada,Free
105150,2026-08-24,Desktop,Referral,Australia,Pro Trial
105151,2026-08-07,Mobile,Organic,Canada,Free
105152,2026-08-05,Mobile,Paid Social,US,Pro Trial
105153,2026-08-01,Desktop,Paid Search,US,Free
105154,2026-07-26,Mobile,Paid Search,India,Free
105155,2026-08-18,Mobile,Content,US,Free
105156,2026-08-17,Mobile,Organic,India,Free
105157,2026-08-30,Mobile,Organic,US,Free
105158,2026-07-15,Mobile,Referral,UK,Free
105159,2026-07-10,Desktop,Paid Search,UK,Free
105160,2026-07-23,Mobile,Referral,Australia,Pro Trial
105161,2026-07-19,Mobile,Referral,India,Free
105162,2026-08-09,Desktop,Content,US,Pro Trial
105163,2026-08-20,Mobile,Organic,India,Free
105164,2026-07-30,Mobile,Content,UK,Free
105165,2026-07-10,Mobile,Paid Social,US,Pro Trial
105166,2026-07-28,Desktop,Organic,India,Free
105167,2026-08-16,Desktop,Paid Search,India,Pro Trial
105168,2026-07-12,Desktop,Organic,US,Free
105169,2026-07-02,Desktop,Content,UK,Free
105170,2026-07-17,Desktop,Organic,Australia,Free
105171,2026-07-17,Mobile,Organic,Canada,Free
105172,2026-07-16,Mobile,Paid Search,India,Free
105173,2026-08-27,Mobile,Organic,US,Free
105174,2026-07-28,Mobile,Organic,India,Free
105175,2026-07-25,Desktop,Organic,India,Free
105176,2026-07-26,Desktop,Paid Search,Australia,Free
105177,2026-08-18,Mobile,Organic,US,Free
105178,2026-09-05,Mobile,Organic,India,Free
105179,2026-07-29,Mobile,Referral,India,Pro Trial
105180,2026-07-03,Mobile,Referral,US,Free
105181,2026-07-24,Mobile,Referral,US,Free
105182,2026-09-03,Mobile,Referral,India,Free
105183,2026-08-20,Mobile,Paid Social,US,Free
105184,2026-08-31,Desktop,Organic,Canada,Free
105185,2026-07-26,Mobile,Organic,India,Free
105186,2026-07-19,Mobile,Referral,UK,Pro Trial
105187,2026-08-29,Mobile,Referral,India,Free
105188,2026-08-29,Mobile,Organic,UK,Pro Trial
105189,2026-08-24,Mobile,Referral,US,Free
105190,2026-07-19,Mobile,Paid Search,India,Pro Trial
105191,2026-08-10,Desktop,Organic,US,Free
105192,2026-07-15,Mobile,Organic,India,Pro Trial
105193,2026-08-07,Desktop,Paid Search,US,Free
105194,2026-07-15,Mobile,Organic,India,Free
105195,2026-08-05,Mobile,Paid Search,India,Free
105196,2026-08-11,Mobile,Content,India,Pro Trial
105197,2026-08-28,Mobile,Organic,US,Free
105198,2026-07-18,Mobile,Organic,India,Free
105199,2026-07-08,Mobile,Organic,Canada,Pro Trial
105200,2026-08-20,Mobile,Organic,India,Pro Trial
105201,2026-08-21,Mobile,Paid Social,India,Free
105202,2026-07-24,Mobile,Organic,UK,Free
105203,2026-07-02,Desktop,Organic,US,Free
105204,2026-08-15,Mobile,Organic,US,Pro Trial
105205,2026-07-18,Mobile,Paid Search,UK,Pro Trial
105206,2026-07-12,Mobile,Paid Search,Canada,Free
105207,2026-08-07,Mobile,Organic,US,Pro Trial
105208,2026-08-02,Mobile,Organic,India,Pro Trial
105209,2026-08-05,Desktop,Paid Search,Canada,Free
105210,2026-07-09,Mobile,Paid Search,India,Free
105211,2026-08-12,Mobile,Content,Australia,Free
105212,2026-09-02,Desktop,Organic,US,Pro Trial
105213,2026-07-28,Mobile,Organic,India,Free
105214,2026-08-31,Mobile,Paid Social,India,Free
105215,2026-07-05,Mobile,Organic,US,Free
105216,2026-07-20,Desktop,Organic,India,Free
105217,2026-08-15,Desktop,Referral,India,Free
105218,2026-08-23,Desktop,Content,UK,Free
105219,2026-08-01,Mobile,Organic,US,Free
105220,2026-08-15,Mobile,Paid Social,Canada,Pro Trial
105221,2026-08-22,Mobile,Referral,US,Free
105222,2026-07-14,Mobile,Organic,Canada,Free
105223,2026-07-05,Mobile,Referral,India,Pro Trial
105224,2026-08-04,Desktop,Paid Search,US,Free
105225,2026-08-27,Desktop,Organic,UK,Free
105226,2026-08-14,Mobile,Organic,Australia,Free
105227,2026-08-30,Mobile,Organic,India,Free
105228,2026-08-28,Mobile,Organic,India,Pro Trial
105229,2026-08-28,Mobile,Content,Canada,Free
105230,2026-07-13,Mobile,Paid Search,Canada,Free
105231,2026-07-01,Mobile,Referral,India,Free
105232,2026-07-01,Desktop,Organic,India,Free
105233,2026-08-24,Mobile,Paid Social,US,Free
105234,2026-08-25,Mobile,Referral,Australia,Pro Trial
105235,2026-08-28,Desktop,Paid Search,India,Pro Trial
105236,2026-07-06,Mobile,Paid Search,US,Free
105237,2026-07-30,Mobile,Organic,India,Pro Trial
105238,2026-08-24,Desktop,Paid Social,UK,Pro Trial
105239,2026-08-24,Mobile,Paid Social,US,Pro Trial
105240,2026-07-05,Mobile,Paid Search,India,Pro Trial
105241,2026-08-03,Desktop,Paid Search,India,Free
105242,2026-07-07,Desktop,Referral,UK,Free
105243,2026-07-21,Mobile,Paid Social,Canada,Free
105244,2026-07-09,Mobile,Paid Search,India,Free
105245,2026-08-04,Mobile,Paid Social,India,Free
105246,2026-07-10,Desktop,Paid Search,India,Free
105247,2026-08-11,Desktop,Paid Social,US,Free
105248,2026-08-26,Mobile,Referral,India,Free
105249,2026-08-07,Mobile,Paid Search,India,Pro Trial
105250,2026-08-12,Mobile,Referral,India,Free
105251,2026-07-11,Desktop,Organic,UK,Free
105252,2026-08-26,Mobile,Paid Search,India,Free
105253,2026-08-09,Mobile,Organic,India,Pro Trial
105254,2026-07-20,Mobile,Organic,India,Free
105255,2026-07-03,Mobile,Paid Social,US,Free
105256,2026-07-21,Desktop,Content,India,Free
105257,2026-08-29,Mobile,Paid Search,Australia,Free
105258,2026-08-01,Mobile,Paid Search,India,Free
105259,2026-09-04,Mobile,Paid Social,India,Free
105260,2026-08-27,Desktop,Organic,India,Free
105261,2026-07-30,Desktop,Paid Search,Canada,Pro Trial
105262,2026-08-23,Mobile,Paid Search,India,Free
105263,2026-09-02,Desktop,Content,Canada,Pro Trial
105264,2026-08-19,Desktop,Organic,UK,Pro Trial
105265,2026-08-02,Mobile,Paid Search,US,Free
105266,2026-09-05,Mobile,Referral,India,Free
105267,2026-07-21,Desktop,Content,India,Pro Trial
105268,2026-08-29,Mobile,Paid Social,Canada,Free
105269,2026-08-29,Mobile,Organic,US,Free
105270,2026-08-20,Mobile,Organic,Canada,Free
105271,2026-08-02,Mobile,Paid Search,India,Free
105272,2026-08-06,Mobile,Referral,Canada,Free
105273,2026-07-26,Desktop,Organic,India,Free
105274,2026-07-25,Desktop,Paid Social,US,Free
105275,2026-08-10,Desktop,Organic,India,Free
105276,2026-07-04,Mobile,Paid Search,Australia,Free
105277,2026-07-30,Desktop,Paid Social,Australia,Free
105278,2026-08-08,Mobile,Organic,US,Pro Trial
105279,2026-09-05,Mobile,Content,India,Pro Trial
105280,2026-07-13,Mobile,Organic,Canada,Free
105281,2026-07-26,Desktop,Referral,India,Free
105282,2026-08-13,Mobile,Organic,India,Pro Trial
105283,2026-07-05,Desktop,Paid Social,UK,Free
105284,2026-07-17,Mobile,Organic,India,Pro Trial
105285,2026-07-25,Mobile,Referral,India,Free
105286,2026-08-02,Mobile,Referral,Australia,Free
105287,2026-07-19,Desktop,Paid Search,India,Pro Trial
105288,2026-07-27,Desktop,Paid Social,US,Free
105289,2026-08-25,Mobile,Referral,India,Free
105290,2026-08-19,Mobile,Content,US,Pro Trial
105291,2026-09-04,Desktop,Referral,India,Free
105292,2026-08-07,Mobile,Referral,India,Pro Trial
105293,2026-09-02,Mobile,Paid Search,Australia,Free
105294,2026-07-01,Mobile,Content,India,Free
105295,2026-08-14,Mobile,Content,India,Free
105296,2026-08-22,Desktop,Paid Search,US,Pro Trial
105297,2026-07-01,Mobile,Paid Social,India,Free
105298,2026-07-21,Desktop,Paid Search,India,Free
105299,2026-07-06,Mobile,Paid Social,UK,Free
105300,2026-08-27,Mobile,Paid Search,India,Pro Trial
105301,2026-08-08,Desktop,Organic,US,Free
105302,2026-07-13,Desktop,Content,Canada,Free
105303,2026-07-02,Mobile,Organic,US,Free
105304,2026-07-30,Mobile,Content,Canada,Free
105305,2026-08-19,Desktop,Content,Canada,Free
105306,2026-08-26,Mobile,Paid Search,US,Free
105307,2026-07-31,Mobile,Paid Search,India,Free
105308,2026-07-14,Mobile,Paid Social,US,Free
105309,2026-08-14,Desktop,Paid Social,India,Free
105310,2026-08-14,Mobile,Paid Search,US,Free
105311,2026-07-22,Desktop,Referral,India,Free
105312,2026-07-24,Desktop,Organic,India,Pro Trial
105313,2026-07-21,Desktop,Organic,India,Free
105314,2026-07-07,Mobile,Organic,India,Free
105315,2026-08-30,Mobile,Organic,US,Free
105316,2026-08-14,Mobile,Paid Social,UK,Free
105317,2026-08-09,Desktop,Paid Social,US,Pro Trial
105318,2026-07-05,Mobile,Referral,India,Pro Trial
105319,2026-07-19,Mobile,Content,India,Free
105320,2026-07-24,Mobile,Paid Search,India,Free
105321,2026-07-14,Desktop,Paid Social,India,Pro Trial
105322,2026-09-06,Mobile,Content,India,Free
105323,2026-07-29,Desktop,Paid Social,India,Free
105324,2026-07-09,Desktop,Paid Search,India,Free
105325,2026-08-17,Desktop,Organic,Canada,Free
105326,2026-07-06,Desktop,Organic,UK,Free
105327,2026-07-29,Desktop,Referral,UK,Free
105328,2026-07-27,Desktop,Organic,US,Free
105329,2026-07-11,Desktop,Organic,UK,Free
105330,2026-07-06,Mobile,Paid Search,US,Free
105331,2026-08-22,Mobile,Paid Search,US,Pro Trial
105332,2026-08-01,Mobile,Organic,India,Free
105333,2026-08-04,Desktop,Organic,US,Free
105334,2026-07-17,Mobile,Paid Social,India,Free
105335,2026-08-25,Desktop,Paid Social,US,Free
105336,2026-07-19,Mobile,Referral,Australia,Pro Trial
105337,2026-08-08,Mobile,Organic,Australia,Pro Trial
105338,2026-09-05,Mobile,Organic,India,Free
105339,2026-09-01,Mobile,Organic,US,Pro Trial
105340,2026-07-14,Mobile,Organic,UK,Free
105341,2026-08-05,Desktop,Referral,India,Free
105342,2026-07-01,Desktop,Organic,Canada,Free
105343,2026-07-01,Mobile,Organic,Australia,Free
105344,2026-07-09,Mobile,Paid Social,India,Free
105345,2026-08-20,Mobile,Referral,UK,Free
105346,2026-08-19,Mobile,Organic,Australia,Free
105347,2026-07-21,Desktop,Organic,India,Free
105348,2026-08-13,Mobile,Organic,Canada,Free
105349,2026-08-08,Mobile,Paid Search,Canada,Pro Trial
105350,2026-07-20,Desktop,Organic,India,Free
105351,2026-07-07,Mobile,Paid Search,UK,Pro Trial
105352,2026-09-05,Mobile,Paid Search,Australia,Free
105353,2026-09-01,Mobile,Paid Search,Australia,Free
105354,2026-07-04,Mobile,Organic,US,Free
105355,2026-08-17,Mobile,Paid Search,India,Free
105356,2026-07-10,Mobile,Paid Social,Canada,Pro Trial
105357,2026-08-02,Desktop,Content,India,Free
105358,2026-08-10,Mobile,Organic,India,Free
105359,2026-07-06,Mobile,Paid Search,India,Free
105360,2026-07-20,Mobile,Organic,India,Free
105361,2026-07-05,Mobile,Referral,UK,Pro Trial
105362,2026-08-16,Mobile,Organic,India,Free
105363,2026-08-14,Mobile,Organic,India,Free
105364,2026-08-04,Mobile,Organic,UK,Free
105365,2026-08-07,Mobile,Organic,India,Free
105366,2026-07-10,Mobile,Paid Search,India,Free
105367,2026-07-15,Desktop,Organic,India,Free
105368,2026-07-03,Mobile,Organic,US,Free
105369,2026-08-27,Mobile,Referral,Canada,Free
105370,2026-07-13,Mobile,Paid Search,US,Free
105371,2026-07-04,Mobile,Organic,India,Free
105372,2026-08-11,Mobile,Content,India,Free
105373,2026-07-31,Mobile,Organic,US,Free
105374,2026-08-07,Desktop,Paid Social,US,Free
105375,2026-07-19,Mobile,Organic,India,Free
105376,2026-08-11,Desktop,Referral,US,Free
105377,2026-08-24,Mobile,Organic,US,Free
105378,2026-09-07,Mobile,Organic,Canada,Free
105379,2026-08-22,Mobile,Paid Search,India,Free
105380,2026-08-25,Mobile,Organic,US,Free
105381,2026-08-05,Mobile,Paid Search,US,Free
105382,2026-07-29,Desktop,Referral,India,Free
105383,2026-08-04,Mobile,Referral,US,Free
105384,2026-07-04,Mobile,Paid Social,UK,Free
105385,2026-08-10,Mobile,Paid Search,India,Free
105386,2026-07-15,Mobile,Organic,India,Free
105387,2026-08-12,Mobile,Organic,India,Free
105388,2026-07-11,Mobile,Paid Search,India,Pro Trial
105389,2026-07-22,Mobile,Paid Social,India,Free
105390,2026-07-01,Desktop,Organic,Australia,Free
105391,2026-08-15,Mobile,Content,US,Free
105392,2026-08-28,Mobile,Organic,Canada,Free
105393,2026-08-26,Mobile,Organic,India,Free
105394,2026-07-11,Mobile,Paid Search,Australia,Free
